Unnamed: 0,set_export_cert,set_export_cert_num,set_export_cert_date,set_export_item,set_export_quant,set_export_weight,set_ica_letter,set_import_cert,set_import_cert_date,set_import_item,set_import_quant,set_import_unit,set_quantity_used,set_sheet_name,imp_certificate,imp_supplier_name,imp_weight,imp_weight_unit,imp_quantity,imp_quantity_unit,imp_customs_system,imp_origin,imp_shipping_port,imp_port_entry_date,imp_certificate_date,imp_factory_entry_date,imp_container_packages,imp_container_type,imp_container_package_count,imp_port_stay_duration,imp_release_time,imp_inspection_rate,imp_inspection_type,imp_item_type,imp_invoice_value_usd,imp_final_value,imp_exchange_rate,imp_converted_invoice_value,imp_invoice_final_value_difference,imp_guarantee_type,imp_guarantee_value,imp_guarantee_submission_date,imp_window_fees,imp_customs_fees_and_taxes,imp_branching,imp_unofficial_clearance_fees,imp_ground_fees,imp_additional_ground_fees_usd,imp_avg_black_market_usd_rate,imp_additional_ground_fees_egp,imp_other_receipts,imp_total_collected_value_egp,imp_shipping_line,imp_display_entities,imp_display_entity_count,imp_display_entity_cost,imp_display_entity_time,imp_transportation,imp_total_paid,imp_shipping_type,imp_port_airport,imp_shipping_terms,exp_Unnamed: 0,exp_cert,exp_item_count,exp_items,exp_qty_per_piece,exp_avg_price_per_piece,exp_currency,exp_source_name,exp_net_weight_actual,exp_customs_system,exp_destination_country,exp_port_of_loading,exp_invoice_date,exp_entry_date,exp_Column1,exp_movement_visa_date,exp_inspection_result,exp_item_type,exp_invoice_value_actual,exp_shipment_type,exp_shipping_terms,exp_product_type,exp_country_group,exp_cert_num,imp_total_release_time
548,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,310658,24/08/2022,SUNFIX NAVY BLUE SB CONC,2998.44,كجم,1.03482,Sheet3,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,28
549,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,310658,24/08/2022,SUNZOL BLUE RS,498.44,كجم,1.03482,Sheet3,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,28
550,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,331874,08/09/2022,ULTROX RJK LIQUID,11300.62,كجم,0.34494,Sheet3,331874,Rossari Biotech Limted,14256.0,كيلو جرام,13500,كيلو جرام,سماح مؤقت,India,Hazira,2022-09-06,2022-09-08,2022-09-26,Container,20.0,1,20,18,1.0,Red,dyes,23625.0,465525.144,19.3184,456397.2,9127.94399999996,منشأة,60000,2022-09-18 00:00:00,257.1,5235.25,16381.3024,2075,11254.0,0.0,0.0,0.0,1285,96487.65239999999,MSC,مخابرات -  زراعة-  كيمياء- مفرقعات,4,3205,10,8300,107992.6524,Sea,Ain Sokhna,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,38
551,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,345355,2022-09-19 00:00:00,RUCOWET VGO,14024.98,كجم,0.201215,Sheet3,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,21
552,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,345355,2022-09-19 00:00:00,RUCOGAL RLC,2635.55,كجم,0.34494,Sheet3,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,21
553,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,345355,2022-09-19 00:00:00,HYDROCOL SUN 200,4339.28,كجم,0.17247,Sheet3,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,21
554,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,387479,22/10/2022,AVCOSOFT VT 2000-S,2250.0,كجم,0.0362187,Sheet3,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,32
555,2326,2326_1,20-06-2023,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,57.49,9/546,387479,22/10/2022,PRODUCT BD-6,4000.0,كجم,2.75952,Sheet3,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,64,2326,1,"تى شيرت اولادى "" مقلم "" 100 % قطن",651,3.6,usd,شركة جيزة للغزل والنسيج,57.49,سماح مؤقت,ايطاليا,Cairo Airport,2023-06-22 00:00:00,2023-06-20,,2023-07-13,2023-06-22,ملابس جاهزة,2343.6,air,FOB,Shirt,Europe,2326_1,32
556,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,94707,08-05-2023,شريط تحبير,3276.0,متر,200.37,Sheet4,94707,Avery,59.6,كيلو جرام,270000,قطعة,سماح مؤقت,United Arab Emirates,Dubai World Central Apt,2023-05-07,2023-05-08,2023-05-10,Parcels,0.0,9,3,2,1.0,Red A,label,972.18,45000.0,30.9557,30094.512426,14905.487574,منشأة,4000,2023-05-09 00:00:00,4331.3,840.0,205.2,745,1276.8,0.0,0.0,0.0,0,11398.3,Air / Land,No-Display,0,0,0,800,12198.3,Air,Cairo,EXFACTORY,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,5
557,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,94707,08-05-2023,ليبل ورق,115054.0,قطعة,1272.0,Sheet4,94707,Avery,59.6,كيلو جرام,270000,قطعة,سماح مؤقت,United Arab Emirates,Dubai World Central Apt,2023-05-07,2023-05-08,2023-05-10,Parcels,0.0,9,3,2,1.0,Red A,label,972.18,45000.0,30.9557,30094.512426,14905.487574,منشأة,4000,2023-05-09 00:00:00,4331.3,840.0,205.2,745,1276.8,0.0,0.0,0.0,0,11398.3,Air / Land,No-Display,0,0,0,800,12198.3,Air,Cairo,EXFACTORY,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,5
558,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,134157,2023-04-11 00:00:00,سوستة,75484.0,قطعة,13229.0,Sheet4,134157,Ideal Fastener,4507.5,كيلو جرام,332,كرتونة,سماح مؤقت,India,Chennai,2023-04-11,2023-04-11,2023-04-16,Container,20.0,1,5,5,1.0,Red A,zipper,75517.0,2707500.0,25.0,1887925.0,819575.0,منشأة,180000,2023-04-12 00:00:00,3474.0,28218.7,11803.0,3725,485.0,0.0,0.0,0.0,315,228020.7, Ocean Network Epress For Shipping Agencies ,No-Display,0,0,0,1500,229520.7,Sea,Dumiat,EXW,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,10
559,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,61,10-05-2023,كرتون,8522.0,قطعة,1272.0,Sheet4,61,Charminhg,11456.0,كيلو جرام,11366,كرتونة,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,0.0,30,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,منشأة,100000,2023-05-11 00:00:00,0.0,868288.0,0.0,2640,0.0,0.0,0.0,0.0,540,971468.0,Air / Land,زراعة,1,190,0,745,972403.0,Road,Arish,DDU,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,6
560,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,2487,24-05-2023,شماعات,26096.0,قطعة,28235.0,Sheet4,2487,Mainetti,2870.0,كيلو جرام,201000,قطعة,سماح مؤقت,Cairo,Free Zone,2023-05-24,2023-05-24,2023-06-08,Parcels,0.0,172,15,15,1.0,Red A,hanger,10309.9,493387.945,30.9557,319150.17143,174237.77357,منشأة,120000,2023-05-26 00:00:00,4331.3,5725.88,0.0,805,0.0,0.0,0.0,0.0,0,130862.18,Air / Land,No-Display,0,0,0,2700,133562.18,Road,Cairo,EXFACTORY,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,30
561,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,2487,24-05-2023,سايزر,20103.0,قطعة,30118.0,Sheet4,2487,Mainetti,2870.0,كيلو جرام,201000,قطعة,سماح مؤقت,Cairo,Free Zone,2023-05-24,2023-05-24,2023-06-08,Parcels,0.0,172,15,15,1.0,Red A,hanger,10309.9,493387.945,30.9557,319150.17143,174237.77357,منشأة,120000,2023-05-26 00:00:00,4331.3,5725.88,0.0,805,0.0,0.0,0.0,0.0,0,130862.18,Air / Land,No-Display,0,0,0,2700,133562.18,Road,Cairo,EXFACTORY,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,30
562,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,39574,22/02/2023,حلقات معدنية,478667.0,قطعة,52916.0,Sheet4,39574,Joeunplus,201.0,كيلو جرام,61420,قطعة,سماح مؤقت,South Korea,Istanbul-Ataturk,2023-02-05,2023-02-22,2023-02-27,Parcels,0.0,11,22,5,1.0,Red A,accessory,7395.76,282410.081,30.6537,226707.408312,55702.67268799999,منشأة,24000,2023-02-26 00:00:00,5317.4,3639.1,567.61,865,1433.92,0.0,0.0,0.0,0,35823.03,Air / Land,No-Display,0,0,0,500,36323.03,Air,Cairo,FPB,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,27
563,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,268527,26/07/2022,POLYQUEST 1096 N,11000.0,كجم,103.936,Sheet4,268527,Avco,21929.0,كيلو جرام,20120,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,منشأة,115000,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725,10841.0,754.5,0.0,0.0,645,153399.2,B&G,زراعة- كيمياء ,2,4355,0,8520,166274.2,Sea,Alexandria,CIF,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,42
564,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,290936,10/08/2022,REDUCTON,13623.85,كجم,124.544,Sheet4,290936,Avco,16240.0,كيلو جرام,14000,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,منشأة,150000,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475,24371.49,20.9,38.0,794.1999999999999,5565,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4,2905,17,8550,219774.12,Sea,Alexandria,CIF,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,41
565,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,285386,07/08/2022,IMPROWASH PLY,2479.2364,كجم,179.2,Sheet4,285386,B&E International Ltd,15000.0,كيلو جرام,14000,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-07,2022-08-17,Container,20.0,1,20,10,1.0,Red B,dyes,28900.0,558800.0,19.1784,554255.76,4544.239999999991,منشأة,70000,2022-08-08 00:00:00,4449.0,6498.2,7078.0,2725,6628.0,177.0,0.0,0.0,645,98023.2,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4,4705,0,8750,111478.2,Sea,Alexandria,CIF,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,30
566,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,345355,2022-09-19 00:00:00,RUCOWET VGO,14024.98,كجم,31.36,Sheet4,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,21
567,2223,2223_1,14-06-2023,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,3107.04,9/383,387479,22/10/2022,PRODUCT BD-6,4000.0,كجم,430.08,Sheet4,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,65,2223,4,سويت شيرت اولادى 50 % قطن 50 % بوليستر,9400,4.65,usd,شركة جيزة للغزل والنسيج,3107.04,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,43203.2,sean,FOB,Shirt,North America,2223_1,32
568,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,94707,08-05-2023,شريط تحبير,3276.0,متر,200.37,Sheet4,94707,Avery,59.6,كيلو جرام,270000,قطعة,سماح مؤقت,United Arab Emirates,Dubai World Central Apt,2023-05-07,2023-05-08,2023-05-10,Parcels,0.0,9,3,2,1.0,Red A,label,972.18,45000.0,30.9557,30094.512426,14905.487574,منشأة,4000,2023-05-09 00:00:00,4331.3,840.0,205.2,745,1276.8,0.0,0.0,0.0,0,11398.3,Air / Land,No-Display,0,0,0,800,12198.3,Air,Cairo,EXFACTORY,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,5
569,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,94707,08-05-2023,ليبل ورق,115054.0,قطعة,1272.0,Sheet4,94707,Avery,59.6,كيلو جرام,270000,قطعة,سماح مؤقت,United Arab Emirates,Dubai World Central Apt,2023-05-07,2023-05-08,2023-05-10,Parcels,0.0,9,3,2,1.0,Red A,label,972.18,45000.0,30.9557,30094.512426,14905.487574,منشأة,4000,2023-05-09 00:00:00,4331.3,840.0,205.2,745,1276.8,0.0,0.0,0.0,0,11398.3,Air / Land,No-Display,0,0,0,800,12198.3,Air,Cairo,EXFACTORY,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,5
570,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,134157,2023-04-11 00:00:00,سوستة,75484.0,قطعة,13229.0,Sheet4,134157,Ideal Fastener,4507.5,كيلو جرام,332,كرتونة,سماح مؤقت,India,Chennai,2023-04-11,2023-04-11,2023-04-16,Container,20.0,1,5,5,1.0,Red A,zipper,75517.0,2707500.0,25.0,1887925.0,819575.0,منشأة,180000,2023-04-12 00:00:00,3474.0,28218.7,11803.0,3725,485.0,0.0,0.0,0.0,315,228020.7, Ocean Network Epress For Shipping Agencies ,No-Display,0,0,0,1500,229520.7,Sea,Dumiat,EXW,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,10
571,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,61,10-05-2023,كرتون,8522.0,قطعة,1272.0,Sheet4,61,Charminhg,11456.0,كيلو جرام,11366,كرتونة,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,0.0,30,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,منشأة,100000,2023-05-11 00:00:00,0.0,868288.0,0.0,2640,0.0,0.0,0.0,0.0,540,971468.0,Air / Land,زراعة,1,190,0,745,972403.0,Road,Arish,DDU,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,6
572,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,2487,24-05-2023,شماعات,26096.0,قطعة,28235.0,Sheet4,2487,Mainetti,2870.0,كيلو جرام,201000,قطعة,سماح مؤقت,Cairo,Free Zone,2023-05-24,2023-05-24,2023-06-08,Parcels,0.0,172,15,15,1.0,Red A,hanger,10309.9,493387.945,30.9557,319150.17143,174237.77357,منشأة,120000,2023-05-26 00:00:00,4331.3,5725.88,0.0,805,0.0,0.0,0.0,0.0,0,130862.18,Air / Land,No-Display,0,0,0,2700,133562.18,Road,Cairo,EXFACTORY,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,30
573,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,2487,24-05-2023,سايزر,20103.0,قطعة,30118.0,Sheet4,2487,Mainetti,2870.0,كيلو جرام,201000,قطعة,سماح مؤقت,Cairo,Free Zone,2023-05-24,2023-05-24,2023-06-08,Parcels,0.0,172,15,15,1.0,Red A,hanger,10309.9,493387.945,30.9557,319150.17143,174237.77357,منشأة,120000,2023-05-26 00:00:00,4331.3,5725.88,0.0,805,0.0,0.0,0.0,0.0,0,130862.18,Air / Land,No-Display,0,0,0,2700,133562.18,Road,Cairo,EXFACTORY,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,30
574,2223,2223_2,14-06-2023,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,828.33,9/383,39574,22/02/2023,حلقات معدنية,478667.0,قطعة,52916.0,Sheet4,39574,Joeunplus,201.0,كيلو جرام,61420,قطعة,سماح مؤقت,South Korea,Istanbul-Ataturk,2023-02-05,2023-02-22,2023-02-27,Parcels,0.0,11,22,5,1.0,Red A,accessory,7395.76,282410.081,30.6537,226707.408312,55702.67268799999,منشأة,24000,2023-02-26 00:00:00,5317.4,3639.1,567.61,865,1433.92,0.0,0.0,0.0,0,35823.03,Air / Land,No-Display,0,0,0,500,36323.03,Air,Cairo,FPB,66,2223,4,سويت شيرت رجالى 50 % قطن 50 % بوليستر,2506,6.825,usd,شركة جيزة للغزل والنسيج,828.33,سماح مؤقت,امريكا,Damietta,2023-06-15 00:00:00,2023-06-14,,2023-07-25,2023-06-14,ملابس جاهزة,16948.2,sean,FOB,Shirt,North America,2223_2,27
